Tempo(s)	P0(KPa)	P0+Coluna(KPa)	P1(KPa)	P1+Coluna(KPa)
30.997	20.88	29.42	-0.03	7.66
31.020	15.69	24.24	0.04	7.73
31.043	14.04	22.59	-0.07	7.62
31.065	16.73	25.27	0.03	7.72
31.093	17.00	25.54	0.01	7.70
31.117	16.42	24.97	-0.04	7.65
31.140	15.05	23.59	-0.04	7.65
31.162	13.25	21.80	0.04	7.73
31.185	11.64	20.18	-0.07	7.62
31.208	10.21	18.75	0.02	7.72
31.230	10.70	19.25	-0.04	7.65
31.253	16.86	25.41	-0.05	7.64
31.276	21.25	29.79	0.05	7.74
31.298	22.66	31.20	-0.07	7.63
31.321	19.16	27.70	0.04	7.73
31.349	14.11	22.65	0.02	7.72
31.372	15.06	23.60	-0.04	7.66
31.395	17.13	25.68	-0.06	7.64
31.417	16.71	25.25	0.05	7.74
31.440	16.15	24.70	-0.07	7.63
31.462	14.55	23.10	0.02	7.72
31.485	12.76	21.30	-0.03	7.67
31.508	11.17	19.72	0.05	7.74
31.534	9.76	18.30	-0.06	7.63
31.557	13.04	21.58	0.05	7.74
31.579	19.03	27.57	-0.06	7.63
31.602	22.04	30.59	0.02	7.72
31.625	21.80	30.35	-0.01	7.68
31.647	17.03	25.58	-0.07	7.63
31.670	13.67	22.22	0.05	7.74
31.693	16.07	24.62	-0.06	7.63
31.715	17.18	25.73	0.02	7.72
31.738	16.62	25.16	-0.01	7.68
31.760	15.39	23.93	0.02	7.71
31.787	13.36	21.91	0.02	7.71
31.810	11.82	20.37	-0.01	7.69
31.832	10.38	18.92	-0.07	7.62
31.855	10.43	18.97	0.05	7.74
31.878	16.39	24.94	-0.06	7.64
31.900	20.89	29.44	0.02	7.71
31.923	22.54	31.09	-0.00	7.69
31.945	19.85	28.40	-0.07	7.62
31.968	14.76	23.31	0.04	7.74
31.991	14.61	23.16	-0.05	7.64
32.013	17.16	25.70	0.01	7.71
32.036	16.85	25.39	0.01	7.70
32.059	16.34	24.88	-0.07	7.62
32.081	14.86	23.41	0.04	7.73
32.104	13.05	21.59	-0.06	7.64
32.126	11.49	20.04	0.01	7.71
32.149	10.01	18.55	0.01	7.70
32.172	11.17	19.72	-0.07	7.62
32.194	17.62	26.17	0.04	7.74
32.217	21.47	30.01	-0.06	7.64
32.240	22.44	30.99	0.01	7.71
32.262	18.76	27.30	0.01	7.71
32.285	14.02	22.57	-0.07	7.63
32.307	15.15	23.69	0.04	7.74
32.330	17.21	25.75	-0.05	7.64
32.353	16.71	25.25	0.01	7.70
32.375	16.21	24.75	0.02	7.71
32.398	14.50	23.05	-0.07	7.62
32.421	12.55	21.10	0.04	7.73
32.447	10.99	19.54	-0.07	7.62
32.469	9.73	18.28	0.04	7.74
32.492	13.78	22.32	-0.05	7.64
32.515	19.61	28.16	0.00	7.70
32.537	22.32	30.86	0.02	7.72
32.560	21.69	30.24	-0.08	7.62
32.582	16.52	25.06	0.04	7.73
32.605	13.74	22.29	-0.05	7.64
32.628	16.37	24.91	0.00	7.70
32.650	16.92	25.46	-0.04	7.65
32.674	16.51	25.05	-0.00	7.69
32.697	15.22	23.77	0.03	7.73
32.719	13.41	21.95	-0.08	7.61
32.742	11.83	20.37	0.03	7.73
32.765	10.41	18.95	-0.05	7.64
32.787	10.40	18.94	-0.00	7.69
32.810	16.58	25.13	0.04	7.73
32.833	20.93	29.48	-0.07	7.62
32.855	22.53	31.08	0.03	7.73
32.878	19.72	28.26	-0.05	7.64
32.900	14.72	23.27	-0.01	7.69
32.923	14.62	23.17	0.04	7.73
32.946	17.12	25.67	-0.07	7.62
32.968	16.88	25.43	0.04	7.73
32.991	16.31	24.85	-0.05	7.64
33.014	14.87	23.42	-0.01	7.68
33.036	13.09	21.63	0.03	7.73
33.059	11.63	20.18	-0.07	7.62
33.081	10.12	18.67	0.04	7.73
33.104	11.31	19.85	-0.05	7.64
33.127	17.62	26.16	-0.02	7.68
33.149	21.55	30.09	0.04	7.73
33.172	22.64	31.18	-0.07	7.62
33.195	18.80	27.35	0.03	7.73
33.217	14.27	22.82	-0.05	7.65
33.240	15.19	23.74	-0.02	7.68
33.262	17.38	25.92	0.03	7.73
33.285	16.86	25.40	-0.07	7.62
33.308	16.23	24.78	0.03	7.73
33.330	14.49	23.04	-0.05	7.65
33.353	12.79	21.33	-0.02	7.67
33.376	11.24	19.79	0.04	7.73
33.398	9.94	18.49	-0.07	7.62
33.421	12.42	20.97	0.03	7.73
33.443	18.60	27.14	-0.05	7.64
33.466	21.88	30.42	-0.02	7.67
33.489	22.31	30.85	0.04	7.73
33.511	17.55	26.10	0.00	7.70
33.540	13.81	22.35	-0.07	7.62
33.562	16.21	24.76	0.03	7.73
33.585	17.11	25.65	-0.05	7.64
33.608	16.54	25.09	-0.02	7.67
33.630	15.85	24.40	0.04	7.73
33.653	13.99	22.53	-0.07	7.62
33.676	12.34	20.88	0.03	7.72
33.698	10.96	19.50	-0.05	7.64
33.721	9.90	18.44	-0.02	7.67
33.743	14.70	23.24	-0.05	7.65
33.773	20.39	28.94	0.04	7.73
33.795	22.55	31.10	-0.07	7.62
33.818	20.83	29.38	0.03	7.73
33.841	15.65	24.20	-0.05	7.64
33.863	14.04	22.59	-0.02	7.67
33.886	16.96	25.50	0.03	7.73
33.909	17.08	25.63	-0.07	7.62
33.931	16.48	25.03	0.03	7.73
33.954	15.37	23.91	-0.05	7.65
33.976	13.39	21.94	-0.02	7.67
33.999	11.88	20.42	0.03	7.73
34.022	10.50	19.04	-0.07	7.62
34.044	10.37	18.92	0.04	7.73
34.067	16.34	24.89	-0.05	7.65
34.090	20.93	29.48	-0.03	7.67
34.112	22.51	31.06	0.04	7.73
34.135	20.03	28.57	-0.07	7.62
34.157	14.92	23.47	0.03	7.73
34.180	14.62	23.16	-0.05	7.65
34.203	17.14	25.68	-0.02	7.67
34.225	17.01	25.55	0.04	7.73
34.248	16.42	24.96	-0.07	7.63
34.270	14.97	23.52	0.03	7.72
34.293	13.13	21.67	-0.05	7.64
34.316	11.64	20.19	-0.02	7.67
34.338	10.16	18.70	0.04	7.73
34.361	11.15	19.70	-0.07	7.62
34.384	17.49	26.03	0.03	7.73
34.406	21.52	30.07	-0.05	7.65
34.429	22.49	31.03	-0.02	7.67
34.451	19.17	27.72	0.03	7.73
34.474	14.26	22.81	-0.07	7.62
34.497	15.19	23.73	0.03	7.73
34.519	17.24	25.79	-0.05	7.65
34.542	16.75	25.29	-0.02	7.67
34.565	16.20	24.74	0.04	7.73
34.587	14.57	23.11	-0.07	7.62
34.610	12.89	21.44	0.03	7.72
34.632	11.33	19.88	-0.08	7.62
34.661	9.76	18.30	-0.05	7.64
34.684	12.96	21.51	-0.03	7.67
34.706	19.01	27.55	0.04	7.73
34.729	22.11	30.66	-0.07	7.62
34.752	22.15	30.70	0.03	7.72
34.774	17.44	25.98	-0.05	7.65
34.797	13.83	22.38	-0.03	7.67
34.819	16.04	24.58	0.04	7.73
34.842	17.24	25.78	-0.07	7.62
34.865	16.82	25.36	0.03	7.72
34.887	16.01	24.55	-0.05	7.65
34.910	14.01	22.56	0.02	7.72
34.940	12.27	20.81	-0.03	7.67
34.962	10.83	19.38	0.04	7.73
34.985	9.86	18.41	-0.07	7.62
35.008	14.96	23.51	0.03	7.72
35.030	20.25	28.80	-0.05	7.65
35.053	22.42	30.97	-0.03	7.66
35.075	20.81	29.35	-0.05	7.64
35.105	15.37	23.91	0.04	7.73
35.127	14.40	22.94	-0.07	7.62
35.150	17.11	25.65	0.03	7.72
35.173	17.08	25.62	-0.05	7.65
35.195	16.43	24.98	-0.03	7.67
35.218	15.19	23.73	0.04	7.73
35.241	13.36	21.91	-0.07	7.62
35.263	11.82	20.37	0.03	7.72
35.286	10.34	18.89	-0.05	7.65
35.308	10.66	19.20	-0.03	7.66
35.331	16.90	25.44	0.04	7.73
35.354	21.30	29.84	-0.07	7.63
35.376	22.74	31.29	0.03	7.72
35.399	19.66	28.20	-0.05	7.65
35.422	14.69	23.23	-0.03	7.66
35.444	14.80	23.34	0.04	7.73
35.467	17.34	25.88	-0.07	7.62
35.489	16.97	25.52	0.03	7.72
35.512	16.39	24.93	-0.05	7.65
35.535	14.90	23.44	-0.03	7.66
35.557	13.08	21.62	0.04	7.73
35.580	11.52	20.06	-0.07	7.62
35.603	10.06	18.61	0.03	7.72
35.625	11.60	20.15	-0.05	7.65
35.648	17.97	26.52	-0.04	7.66
35.670	21.70	30.24	0.04	7.74
35.693	22.62	31.17	-0.08	7.62
35.716	18.69	27.24	0.03	7.72
35.738	14.22	22.77	-0.05	7.65
35.761	15.62	24.17	0.03	7.73
35.789	17.32	25.87	-0.04	7.65
35.812	16.62	25.17	0.04	7.73
35.835	16.07	24.62	-0.07	7.62
35.857	14.30	22.84	0.03	7.72
35.880	12.67	21.22	-0.05	7.65
35.903	11.21	19.76	-0.04	7.65
35.925	9.83	18.38	0.04	7.74
35.948	13.56	22.10	-0.07	7.62
35.970	19.49	28.04	0.03	7.72
35.993	22.33	30.88	-0.04	7.65
36.016	21.87	30.42	-0.04	7.65
36.038	16.99	25.53	0.04	7.73
36.061	13.90	22.44	-0.06	7.64
36.091	16.82	25.36	-0.07	7.62
36.113	17.33	25.87	0.02	7.72
36.136	16.56	25.11	-0.04	7.65
36.159	15.75	24.30	-0.04	7.65
36.181	13.81	22.36	0.04	7.73
36.204	12.18	20.73	-0.07	7.62
36.226	10.81	19.35	0.02	7.72
36.249	10.15	18.69	-0.04	7.65
36.272	15.55	24.09	-0.05	7.65
36.294	20.53	29.08	0.04	7.74
36.317	22.62	31.17	-0.07	7.62
36.340	20.87	29.42	0.02	7.72
36.362	15.62	24.17	-0.04	7.65
36.385	14.33	22.88	-0.04	7.65
36.407	17.16	25.70	-0.04	7.65
36.437	17.02	25.56	0.04	7.74
36.459	16.45	25.00	-0.07	7.62
36.482	15.20	23.74	0.02	7.72
36.505	13.30	21.84	-0.04	7.65
36.527	11.74	20.29	-0.05	7.65
36.550	10.27	18.82	0.04	7.74
36.573	11.05	19.60	-0.07	7.62
36.595	17.44	25.98	0.02	7.72
36.618	21.50	30.04	-0.04	7.65
36.640	22.67	31.21	-0.05	7.64
36.663	19.38	27.93	0.04	7.73
36.686	14.38	22.93	-0.07	7.62
36.708	15.19	23.73	0.02	7.72
36.731	17.33	25.87	-0.04	7.65
36.754	16.87	25.42	-0.05	7.65
36.776	16.32	24.87	0.04	7.74
36.799	14.79	23.33	-0.07	7.62
36.821	12.95	21.50	0.02	7.71
36.844	11.53	20.08	-0.04	7.65
36.867	10.10	18.65	-0.05	7.65
36.889	12.44	20.98	-0.05	7.65
36.918	18.97	27.52	0.04	7.74
36.940	22.32	30.87	-0.07	7.62
36.963	22.46	31.00	0.02	7.72
36.986	16.24	24.78	-0.01	7.69
37.014	14.15	22.70	-0.07	7.63
37.037	16.95	25.49	0.02	7.71
37.059	17.21	25.75	-0.04	7.65
37.082	16.56	25.11	-0.05	7.65
37.104	15.51	24.05	0.04	7.73
37.127	13.59	22.14	-0.07	7.62
37.150	12.00	20.54	0.02	7.72
37.172	10.51	19.05	-0.04	7.65
37.195	10.38	18.93	0.02	7.71
37.225	16.96	25.50	-0.04	7.65
37.247	21.28	29.83	0.04	7.73
37.270	22.70	31.24	-0.07	7.62
37.293	19.65	28.19	0.02	7.71
37.315	14.69	23.23	-0.05	7.65
37.338	14.92	23.47	-0.04	7.65
37.360	17.31	25.85	0.04	7.73
37.383	17.00	25.54	-0.07	7.62
37.406	16.38	24.93	0.03	7.72
37.428	14.91	23.46	-0.05	7.65
37.451	13.10	21.65	-0.04	7.65
37.473	11.54	20.08	0.04	7.73
37.496	10.06	18.61	-0.07	7.62
37.519	11.64	20.18	0.03	7.72
37.541	17.91	26.46	-0.05	7.65
37.564	21.80	30.35	-0.04	7.66
37.587	22.62	31.17	0.04	7.73
37.609	18.67	27.22	-0.07	7.62
37.632	14.18	22.72	0.03	7.72
37.655	15.57	24.11	-0.05	7.65
37.677	17.37	25.92	-0.03	7.66
37.700	16.84	25.39	0.03	7.73
37.722	16.18	24.73	-0.07	7.62
37.745	14.48	23.03	0.04	7.73
37.774	12.60	21.14	0.03	7.72
37.797	11.21	19.76	-0.05	7.65
37.820	9.84	18.39	-0.03	7.67
37.842	13.54	22.09	0.04	7.73
37.865	19.52	28.06	-0.07	7.63
37.887	22.47	31.02	0.03	7.73
37.910	22.08	30.62	-0.05	7.64
37.933	17.05	25.59	-0.02	7.67
37.955	13.91	22.45	0.04	7.73
37.978	16.48	25.02	-0.07	7.63
38.001	17.24	25.78	0.02	7.72
38.029	16.56	25.11	0.03	7.73
38.052	15.83	24.38	-0.05	7.64
38.074	13.87	22.41	-0.02	7.68
38.097	12.23	20.78	0.03	7.73
38.120	10.78	19.33	-0.07	7.62
38.142	10.10	18.65	0.03	7.73
38.165	15.58	24.13	-0.05	7.64
38.187	20.62	29.16	-0.01	7.69
38.210	22.62	31.17	0.03	7.72
38.233	20.81	29.35	-0.07	7.62
38.255	15.43	23.97	0.04	7.73
38.281	14.40	22.95	-0.07	7.62
38.310	17.35	25.90	-0.05	7.64
38.333	17.01	25.56	0.03	7.73
38.362	16.47	25.01	0.00	7.70
38.385	15.05	23.60	0.02	7.72
38.408	13.12	21.67	-0.08	7.62
38.430	11.63	20.17	0.04	7.73
38.453	10.20	18.75	-0.05	7.64
38.475	11.72	20.26	0.01	7.70
38.498	18.03	26.57	0.02	7.71
38.521	21.74	30.29	-0.07	7.62
38.543	22.72	31.27	0.04	7.74
38.566	18.76	27.30	-0.05	7.64
38.589	14.20	22.74	0.01	7.70
38.611	15.62	24.16	0.01	7.71
38.634	17.44	25.98	-0.07	7.63
38.659	16.79	25.34	-0.05	7.65
38.687	16.15	24.69	0.04	7.74
38.709	14.26	22.80	-0.06	7.64
38.732	12.65	21.19	0.01	7.71
38.754	11.16	19.70	0.00	7.70
38.777	9.86	18.41	-0.07	7.63
38.800	13.62	22.17	0.04	7.74
38.822	19.58	28.13	-0.06	7.63
38.845	22.33	30.88	0.02	7.71
38.868	22.03	30.58	-0.01	7.69
38.890	16.81	25.36	-0.06	7.63
38.913	13.83	22.38	0.04	7.73
38.935	16.42	24.96	-0.07	7.63
38.958	17.23	25.77	0.02	7.71
38.981	16.62	25.17	-0.01	7.68
39.003	15.87	24.41	-0.06	7.63
39.026	13.97	22.52	0.04	7.74
39.049	12.32	20.86	-0.05	7.65
39.077	10.71	19.25	-0.07	7.63
39.100	10.27	18.82	0.04	7.74
39.129	16.48	25.02	0.02	7.72
39.151	21.12	29.67	-0.02	7.67
39.174	22.89	31.44	-0.06	7.63
39.197	20.30	28.84	0.04	7.74
39.219	15.02	23.57	-0.07	7.62
39.242	14.57	23.11	0.02	7.72
39.264	17.18	25.72	-0.03	7.66
39.287	16.99	25.54	-0.06	7.64
39.310	16.46	25.00	0.04	7.74
39.332	15.05	23.60	-0.07	7.63
39.355	13.23	21.78	0.02	7.71
39.378	11.71	20.25	-0.04	7.66
39.400	10.16	18.71	-0.05	7.65
39.423	11.11	19.65	0.04	7.74
39.445	17.38	25.93	-0.07	7.62
39.468	21.54	30.09	-0.05	7.65
39.493	22.52	31.07	0.02	7.72
39.515	18.61	27.15	-0.04	7.65
39.538	14.09	22.63	-0.04	7.65
39.561	15.51	24.06	0.04	7.73
39.583	17.36	25.91	-0.07	7.62
39.606	16.77	25.31	0.02	7.72
39.629	16.19	24.73	-0.05	7.65
39.651	14.49	23.03	-0.04	7.65
39.674	12.79	21.33	0.04	7.73
39.696	11.27	19.81	-0.07	7.62
39.719	9.91	18.46	0.03	7.72
39.742	12.87	21.41	-0.04	7.65
39.764	18.96	27.51	-0.03	7.66
39.787	22.18	30.73	0.04	7.74
39.810	22.18	30.73	-0.07	7.62
39.832	17.46	26.01	0.03	7.72
39.855	13.86	22.40	-0.05	7.65
39.877	16.06	24.61	-0.02	7.67
39.900	17.29	25.83	0.04	7.73
39.923	16.65	25.20	-0.07	7.62
39.945	15.93	24.48	0.03	7.72
39.968	14.10	22.65	-0.05	7.64
39.991	12.45	21.00	-0.03	7.67
40.013	11.02	19.56	0.04	7.73
40.036	9.87	18.41	-0.07	7.62
40.058	14.15	22.69	0.03	7.73
40.081	19.82	28.36	-0.05	7.65
40.104	22.48	31.02	-0.02	7.68
40.126	21.74	30.29	0.04	7.73
40.149	16.25	24.79	0.00	7.70
40.178	14.03	22.57	-0.07	7.62
40.200	16.78	25.33	0.03	7.73
40.223	17.04	25.58	-0.05	7.64
40.246	16.46	25.00	-0.02	7.68
40.268	15.57	24.12	0.03	7.73
40.291	13.60	22.15	-0.07	7.62
40.313	12.02	20.56	0.03	7.73
40.336	10.58	19.12	-0.05	7.64
40.359	10.23	18.78	-0.01	7.68
40.381	16.05	24.59	0.03	7.73
40.404	20.92	29.47	-0.07	7.62
40.427	22.57	31.11	0.04	7.74
40.449	20.28	28.83	-0.05	7.64
40.471	15.17	23.71	-0.01	7.69
40.494	14.45	23.00	0.03	7.73
40.516	17.28	25.83	-0.07	7.62
40.539	17.10	25.65	0.04	7.73
40.562	16.47	25.02	-0.05	7.65
40.584	15.21	23.75	-0.01	7.69
40.607	13.15	21.69	-0.05	7.65
40.637	11.59	20.14	0.03	7.73
40.659	10.14	18.69	-0.07	7.62
40.682	11.47	20.02	0.03	7.73
40.705	17.77	26.32	-0.05	7.64
40.727	21.62	30.16	-0.00	7.69
40.750	22.68	31.22	0.03	7.73
40.773	18.83	27.37	-0.08	7.62
40.795	14.22	22.76	0.03	7.73
40.818	15.43	23.98	-0.05	7.64
40.840	17.38	25.93	-0.00	7.69
40.863	16.87	25.41	0.03	7.72
40.886	16.30	24.84	-0.08	7.62
40.908	14.61	23.16	0.04	7.73
40.931	12.85	21.40	-0.05	7.64
40.954	11.41	19.95	0.00	7.69
40.976	9.99	18.54	0.03	7.72
40.999	12.71	21.25	-0.07	7.62
41.021	18.91	27.46	0.04	7.73
41.044	22.06	30.60	-0.05	7.64
41.067	22.34	30.89	0.00	7.70
41.089	17.69	26.24	0.03	7.72
41.112	13.94	22.48	-0.07	7.62
41.135	16.09	24.63	0.04	7.74
41.157	17.31	25.85	-0.05	7.64
41.180	16.65	25.19	0.00	7.70
41.202	16.05	24.59	0.02	7.72
41.225	14.25	22.79	-0.07	7.62
41.248	12.57	21.11	0.04	7.73
41.270	11.09	19.63	-0.07	7.62
41.299	9.93	18.48	-0.05	7.64
41.322	14.75	23.29	0.01	7.70
41.344	20.27	28.81	0.03	7.72
41.367	22.64	31.19	-0.07	7.62
41.389	21.49	30.04	0.04	7.74
41.412	16.15	24.70	-0.05	7.64
41.435	13.99	22.53	0.01	7.70
41.457	16.75	25.29	0.02	7.72
41.480	17.22	25.77	-0.07	7.62
41.502	16.65	25.20	0.04	7.74
41.525	15.58	24.13	-0.05	7.64
41.548	13.74	22.29	0.01	7.71
41.570	12.14	20.69	0.02	7.71
41.593	10.64	19.18	-0.07	7.62
41.616	10.28	18.83	0.04	7.73
41.638	16.04	24.59	-0.05	7.64
41.661	20.73	29.28	0.01	7.71
41.683	22.67	31.21	0.01	7.71
41.706	20.60	29.15	-0.07	7.62
41.729	15.43	23.97	0.04	7.73
41.751	14.87	23.41	-0.05	7.65
41.779	17.43	25.97	0.04	7.74
41.801	16.94	25.49	-0.06	7.64
41.824	16.40	24.94	0.01	7.71
41.846	14.97	23.51	0.00	7.70
41.869	13.13	21.67	-0.07	7.63
41.892	11.58	20.12	0.04	7.74
41.914	10.23	18.77	-0.06	7.63
41.937	12.03	20.58	0.02	7.71
41.960	18.34	26.88	0.00	7.70
41.982	22.13	30.67	-0.07	7.63
42.005	22.66	31.20	0.04	7.74
42.027	18.42	26.97	-0.06	7.63
42.050	14.09	22.64	0.02	7.71
42.073	15.74	24.28	-0.00	7.69
42.095	17.48	26.03	-0.07	7.63
42.118	16.80	25.34	0.04	7.74
42.141	16.18	24.73	-0.06	7.63
42.163	14.48	23.03	0.02	7.71
42.186	12.71	21.26	-0.01	7.69
42.208	10.91	19.45	-0.05	7.65
42.233	10.16	18.70	0.02	7.71
42.255	15.59	24.14	-0.02	7.68
42.278	20.75	29.29	-0.06	7.63
42.301	22.87	31.41	0.04	7.73
42.323	21.08	29.63	-0.06	7.63
42.346	15.73	24.27	0.02	7.72
42.368	14.40	22.95	-0.07	7.63
42.397	17.25	25.80	-0.02	7.67
42.420	17.04	25.58	-0.06	7.63
42.442	16.53	25.07	0.04	7.74
42.465	15.33	23.87	-0.07	7.63
42.487	13.38	21.93	0.02	7.72
42.510	11.85	20.40	-0.03	7.67
42.533	10.40	18.95	-0.06	7.64
42.555	11.04	19.59	0.04	7.74
42.578	17.35	25.90	-0.07	7.63
42.600	21.51	30.06	0.02	7.72
42.623	22.72	31.27	-0.04	7.66
42.646	19.45	27.99	-0.05	7.64
42.668	14.62	23.17	0.04	7.74
42.691	15.21	23.75	-0.07	7.63
42.714	17.45	25.99	0.02	7.72
42.736	16.98	25.52	-0.04	7.65
42.759	16.37	24.91	-0.05	7.65
42.781	14.90	23.45	0.04	7.74
42.804	13.09	21.64	-0.07	7.62
42.827	11.60	20.14	0.02	7.72
42.849	10.11	18.66	-0.04	7.65
42.872	12.09	20.64	-0.04	7.65
42.895	18.42	26.97	-0.03	7.67
42.924	22.22	30.76	0.04	7.74
42.947	22.55	31.09	-0.07	7.62
42.970	17.84	26.39	0.03	7.72
42.992	14.10	22.65	-0.05	7.65
43.015	16.20	24.74	-0.04	7.66
43.038	17.55	26.09	0.04	7.73
43.060	16.83	25.38	-0.08	7.62
43.083	16.08	24.63	0.04	7.73
43.105	14.31	22.86	-0.05	7.65
43.127	12.60	21.14	-0.03	7.67
43.150	11.12	19.66	0.04	7.73
43.173	9.88	18.43	-0.07	7.62
43.195	14.13	22.68	0.03	7.73
43.218	19.92	28.47	-0.05	7.65
43.241	22.57	31.11	-0.02	7.67
43.263	21.97	30.51	0.03	7.73
43.286	16.82	25.37	-0.07	7.63
43.308	14.02	22.57	0.03	7.73
43.331	16.73	25.27	-0.05	7.64
43.354	17.30	25.84	-0.02	7.68
43.376	16.63	25.18	0.04	7.73
43.399	15.91	24.45	-0.07	7.62
43.422	14.01	22.55	0.03	7.73
43.444	12.38	20.93	-0.06	7.64
43.467	10.93	19.48	-0.01	7.69
43.489	10.41	18.96	0.03	7.73
43.519	16.85	25.39	-0.00	7.69
43.542	21.20	29.74	0.03	7.73
43.564	22.81	31.35	-0.07	7.62
43.587	20.08	28.62	0.03	7.73
43.610	15.03	23.57	-0.05	7.64
43.632	14.84	23.38	0.00	7.69
43.655	17.44	25.98	0.03	7.72
43.678	17.11	25.66	-0.07	7.62
43.700	16.50	25.05	0.04	7.73
43.723	15.19	23.74	-0.05	7.64
43.745	13.34	21.89	0.00	7.70
43.768	11.68	20.23	0.02	7.71
43.791	10.24	18.78	-0.07	7.62
43.813	11.46	20.01	0.04	7.74
43.836	17.75	26.30	-0.05	7.64
43.859	21.70	30.24	0.01	7.70
43.881	22.79	31.33	0.02	7.71
43.904	19.12	27.66	-0.07	7.62
43.926	14.43	22.97	0.04	7.73
43.949	15.47	24.01	-0.05	7.64
43.972	17.55	26.09	0.01	7.71
43.994	16.88	25.42	0.01	7.70
44.017	16.31	24.86	0.00	7.70
44.047	14.41	22.96	-0.07	7.62
44.069	12.74	21.29	0.04	7.73
44.092	11.23	19.78	-0.06	7.64
44.114	9.84	18.38	0.02	7.71
44.137	13.21	21.75	0.00	7.70
44.160	19.43	27.97	-0.07	7.63
44.182	22.42	30.96	0.04	7.74
44.205	22.19	30.73	-0.06	7.63
44.228	17.46	26.00	0.01	7.71
44.250	13.97	22.52	-0.01	7.69
44.273	16.57	25.11	-0.07	7.63
44.295	17.41	25.96	0.04	7.74
44.318	16.64	25.19	-0.06	7.63
44.341	16.02	24.57	0.02	7.71
44.363	14.10	22.64	-0.01	7.68
44.386	12.59	21.13	-0.07	7.63
44.409	11.02	19.57	-0.01	7.68
44.438	10.15	18.69	0.04	7.73
44.461	15.43	23.98	-0.06	7.63
44.483	20.65	29.19	0.02	7.72
44.506	22.91	31.45	-0.02	7.67
44.528	21.25	29.79	-0.06	7.63
44.551	15.85	24.39	0.04	7.74
44.574	14.23	22.77	-0.06	7.63
44.596	17.05	25.59	0.02	7.71
44.619	17.11	25.65	-0.07	7.63
44.646	16.57	25.11	-0.03	7.66
44.668	15.40	23.95	-0.06	7.64
44.691	13.47	22.02	0.04	7.74
44.713	11.93	20.48	-0.07	7.63
44.736	10.49	19.04	0.02	7.72
44.759	10.93	19.48	-0.04	7.66
44.781	17.25	25.79	-0.04	7.65
44.804	21.40	29.95	0.04	7.73
44.827	22.68	31.23	-0.07	7.63
44.849	19.55	28.09	0.02	7.72
44.872	14.71	23.25	-0.05	7.65
44.894	15.15	23.70	-0.04	7.65
44.917	17.43	25.98	0.04	7.74
44.940	17.01	25.55	-0.07	7.62
44.962	16.42	24.96	0.03	7.72
44.985	15.02	23.57	-0.05	7.64
45.008	13.17	21.71	-0.04	7.66
45.030	11.66	20.21	0.04	7.73
45.053	10.24	18.78	-0.07	7.62
45.075	11.95	20.49	0.03	7.72
45.098	18.19	26.73	-0.05	7.65
45.121	22.00	30.55	-0.02	7.67
45.143	22.67	31.21	-0.04	7.65
45.173	18.02	26.56	0.03	7.73
45.196	14.11	22.65	-0.07	7.62
45.218	16.12	24.66	0.03	7.72
45.241	17.46	26.00	-0.05	7.64
45.264	16.77	25.31	-0.02	7.68
45.286	16.18	24.73	0.03	7.72
45.309	14.32	22.86	-0.07	7.62
45.331	12.61	21.16	0.03	7.72
45.354	11.14	19.69	-0.05	7.65
45.377	9.97	18.51	-0.01	7.68
45.399	13.91	22.45	0.04	7.73
45.422	19.74	28.28	-0.07	7.62
45.445	22.63	31.18	0.04	7.73
45.467	22.09	30.64	-0.05	7.64
45.490	16.92	25.46	-0.00	7.69
45.513	13.97	22.52	0.03	7.72
45.535	16.53	25.08	-0.07	7.62
45.558	17.28	25.83	0.03	7.73
45.580	16.56	25.11	-0.05	7.64
45.603	16.01	24.55	0.00	7.70
45.626	14.00	22.55	0.02	7.71
45.648	12.46	21.00	-0.07	7.62
45.671	10.94	19.48	0.04	7.74
45.693	10.07	18.62	-0.05	7.64
45.716	15.39	23.94	0.04	7.74
45.745	21.13	29.68	-0.06	7.64
45.767	22.82	31.37	0.01	7.71
45.790	20.11	28.65	0.01	7.71
45.812	14.98	23.53	-0.07	7.63
45.835	14.69	23.24	0.04	7.74
45.857	17.34	25.89	-0.05	7.64
45.880	17.04	25.58	0.01	7.71
45.903	16.44	24.98	0.01	7.70
45.925	15.21	23.75	-0.07	7.62
45.948	13.30	21.84	0.04	7.74
45.971	11.70	20.25	-0.06	7.64
45.993	10.29	18.83	0.02	7.71
46.016	11.29	19.84	-0.00	7.69
46.038	17.55	26.09	-0.07	7.63
46.061	21.52	30.07	0.05	7.74
46.084	22.81	31.36	-0.06	7.63
46.106	19.14	27.69	0.02	7.71
46.129	14.44	22.98	-0.01	7.68
46.152	15.22	23.77	-0.06	7.63
46.174	17.50	26.05	0.04	7.73
46.197	16.92	25.46	-0.06	7.63
46.219	16.34	24.89	0.02	7.72
46.242	14.65	23.19	-0.02	7.67
46.265	12.79	21.33	0.02	7.71
46.295	11.30	19.85	-0.06	7.63
46.317	9.92	18.47	0.04	7.73
46.340	13.10	21.65	-0.06	7.63
46.362	19.26	27.80	0.02	7.72
46.385	22.31	30.85	-0.03	7.66
46.408	22.36	30.90	-0.06	7.64
46.430	17.45	26.00	0.04	7.74
46.453	13.94	22.49	-0.07	7.62
46.476	16.28	24.82	0.03	7.72
46.498	17.31	25.86	-0.04	7.65
46.521	16.68	25.22	-0.05	7.65
46.543	16.03	24.57	0.04	7.73
